name,latitude,longitude
Kholbo-Yuryakh,59.9189,135.78613
Malyy Utap,50.42417,135.87425
Gora Tylyay,55.6095,135.96403
Ignikan,57.54022,136.07536
Verkhnyaya Ol’gaka,51.50248,136.17128
Vostochnyye Siroki,51.3448,136.2865
Anadzhakan,50.04941,136.38722
Suande,51.91667,136.48333
Losinyy,59.19105,136.56334
Muksenka,52.46905,136.64565
Ozero Ommiko,50.11406,136.755
Gora Pereval’naya,50.60072,136.85242
Nizhniy Nim,59.53333,136.93333
Komsomol’skiy Rayon,51.0,137.0
Skala Vostochnyy Kekur,53.84466,137.05288
Ozero Melkoye,50.24132,137.12621
Gora Svistun,59.44298,137.20478
Gora Kvartsevaya,55.98741,137.27697
Urochishche Polovinka,50.65414,137.333
Alachakh,57.85,137.4
Gora Betti,53.68539,137.46372
Pravyy Dvukhustnyy,52.25972,137.52812
Tyulyu,51.17427,137.5926
Privol’nyy,52.09498,137.65865
Urochishche Goreloye,52.76639,137.73125
Dzhon-Kukan,51.95599,137.80984
Severok,52.31052,137.89998
Sharga,59.93221,137.9504
Gora Skalistaya,56.953,138.03526
Gora Puyani,50.45287,138.11547
Shamay,61.01667,138.2
Dzhatka,52.26579,138.28185
Pravaya Bystraya,50.91052,138.37014
Khayya,52.83745,138.43955
Mys Primepnyy,53.56558,138.52329
Verkhnyaya Udomi,50.25,138.6
Verkhniy Tompotok,50.18329,138.70271
Gremyachiy,53.41497,138.78298
Gora Oune,50.2156,138.85255
Dvurogiy,51.15998,138.93007
Gora Uzkaya,53.32226,139.02336
Gora Mezhdurechnaya,50.88533,139.11006
Aty-Mamsa,50.53736,139.18747
Beshenaya,51.35176,139.27846
Tëmnyy,51.2828,139.36363
Okyn’,58.13333,139.45
Granitnyy,60.83333,139.51667
Kamennyy,50.19358,139.59373
Protoka Dal’zhinskaya,53.06421,139.66
Dzhigdasi,50.08905,139.71996
Aksha,52.4,139.78333
Sofiysk,51.57825,139.83886
Ozero Markovskogo,51.82366,139.88874
Bol’shoy Amyskan,53.55469,139.95572
Shaytan,71.9,90.0
Mikchangda,69.59972,90.0775
Stan Samoyedskaya Rechka,70.48333,90.26667
Ozero Khuperi,66.28333,90.58333
Dynkengda,69.17139,90.82778
Mys Budënnogo,80.06155,90.98656
Samoyedskaya Rechka,70.58944,91.16639
Yangoda,72.82056,91.27528
Ostrov Belukha,76.0475,91.46778
Ostrov Tsentral’nyy,75.88844,91.62372
Ugarnaya,71.1575,91.82083
Diksonskiy Rayon,74.5,92.0
Mys Otkrytyy,80.165,92.17389
Bukhta Otkrytaya,75.75278,92.40444
Tesovaya,61.33673,92.54956
Tunga,61.32484,92.6543
Ostrov Plavnikovyy,79.07083,92.79833
Ostrov Bol’shakovskiy,61.34405,92.88564
Poluostrov Kosarëva,80.79167,92.97333
Tymerokan,67.36667,93.08333
Bukhta Kolomeytseva,76.06472,93.265
Ozero Uglovoye,80.15834,93.45454
Ostrov Odinokiy,81.07361,93.59278
Mys Vertlyavyy,81.05333,93.76944
Tungusy,70.68333,93.96667
Ozero Ayan,69.0,94.16667
Pod”yëmnaya,79.47583,94.39167
Volochanka,70.96667,94.56667
Ostrov Savvy-Loshkina,76.64357,94.7324
Lednik Dezhnëva,79.62425,94.93436
Gora Kamen’,69.13111,95.05556
Porog Chërtovy Vorota,63.08417,95.21694
Ozero Bol’shaya Kurluska,71.15,95.38333
Ostrov Shvetsova,76.40694,95.55306
Ostrov Pakhtusova,76.69917,95.755
Lednik Neponyatyy,81.16806,95.87611
Mys Shukevicha,76.72417,95.97889
Mys Razdel’nyy,76.58333,96.05
Kadaga,63.713,96.1612
Mys Gellenorm,76.09806,96.26306
Baykit,61.67694,96.37917
Mys Uyut,76.2,96.49083
Porog Uchaminskiy,63.773,96.5659
Gora Ongot,62.11333,96.66972
Mys Gusinyy Yar,75.97597,96.78208
Vetvistaya,79.00729,96.91313
Mys Pustoy,76.06306,97.05
Mys Tupoy,76.08333,97.18833
Cherlechine,61.8786,97.32701
Surinda,62.55944,97.41972
Guleken,63.7707,97.5084
Proliv Spokoynyy,76.78306,97.58778
Ngopchu,63.4383,97.7029
Gora Bur,63.6427,97.8189
Mys Linnika,76.82611,97.92944
Bukhta Glubokaya,76.09417,98.02
F’ord Matusevicha,80.0,98.25
Bol’shaya Romanikha,70.75,98.6
Mys Osten-Sakena,76.24583,98.86444
Ostrov Chelyuskina,76.22333,99.09917
Mys Gusinyy Nos,78.01426,99.38986
Banka Nekrasovskaya,80.2,99.63333
Ostrov Koshki,79.33884,99.9399
Ugol’naya,75.06778,100.11916
Ostrov Naydënysh,79.6275,100.26194
Zimov’ye Khoorkikta,61.02974,100.48026
Kimchu,61.36278,100.90528
Ozero Kupchiktakh,73.61594,101.1112
Mys Vezdekhod,77.04833,101.3025
Bukhta Gafner-F’ord,76.43667,101.57472
Gora Kel’kha,76.66389,102.01806
Bukhta Zhuravlëva,78.15472,102.26889
Nora,78.19667,102.54167
Kyndyn,70.91667,102.9
Eriyechka,71.31667,103.16667
Mys Vega,77.63213,103.35448
Ozero Noyutoturku,73.86667,103.75
Nizhneye,72.41667,104.0
Nagornaya,77.07861,104.24111
Mys Georgiyevskogo,77.68417,104.48083
Gora Zabor,76.80556,104.775
Gora Ledyanaya Shapka,78.56833,105.0175
Sungnumo,62.31444,105.30056
Vosikova,76.94228,105.55556
Altyb,60.32917,105.69917
Ostrov Krayniy,77.20645,105.9177
Starokadomskogo,78.20278,106.20972
Peka,76.59139,106.49944
Karpinskogo,76.99333,106.67611
Mys Ogloblina,78.08778,106.84167
Fomichkan,71.1,107.08333
Ostrov Malyy Taymyr,78.11839,107.19635
Mys Greben’,77.33556,107.43278
Khaym,64.8,107.6
Luzhki,60.45056,107.84389
Yerbogachen Airport,61.27448,108.02487
Bugorkan,61.98333,108.18333
Gora Lagunnaya,76.52083,108.58889
Porog Sikili,61.48333,109.13333
Serkimi,68.13333,109.4
Laguna Nosataya,76.70083,109.67417
Alakit,67.13333,109.9
Mys Otlogiy,73.66667,110.25
Delingde,62.6,110.66667
Tigyan-Yuryakh,73.69966,110.92596
Paryashchiy,76.64333,111.19528
Solyanaya Sopka,74.0,111.5
Yuzhnyy Tigyan,73.48418,111.65301
Vostochnyy Proliv,74.10458,111.97584
Kursa-Yuryakh,74.15111,112.2625
Porog Ugiyes,63.01667,112.41667
Kosa Bar’yernaya,76.57583,112.59889
Ulakhan-Botuobuya,62.95224,112.78735
Proliv Mod,76.40667,113.03972
Uryung-Khaya,72.81093,113.23624
Ulegir,70.38834,113.44084
Khorgo,73.48333,113.63333
Mirninskiy Rayon,62.5,113.88333
Mirny Airport,62.53469,114.03893
Nelbi,62.26667,114.28333
Kumakh-Yuryakh,73.2,114.4
Lensk Airport,60.72249,114.82279
Tamper,60.09389,115.24802
Artyk,60.99417,115.63667
Kangalas-Uele,72.85,116.03333
Buyagy,62.0417,116.33487
Bere,62.28333,116.68333
Kamenka,60.23333,117.1
Popova,61.98333,117.36667
Arylakh,63.0025,117.51083
Tokur-Udzha,70.73369,117.67812
Sergelyakh,61.7975,117.92417
Chokho-Yuyurye,73.31917,118.17
Mys Buor-Syr,73.26663,118.40902
Dalbar,71.3,118.66667
Markha,63.75,118.83333
Atakh-Yuryakh,61.03333,119.1
Ozero Khatyyrdaakh,64.7,119.23333
Kudu,60.21667,119.46667
Solokhut,70.47028,119.695
Bytatay,64.73333,119.8
Syangda,64.87471,119.94552
Uesya-Kyl-Kerëbyut,68.70632,120.16859
Faktoriya Yaktorga,64.75,120.3
Yelenkislyu-Yuryaga,63.43333,120.43333
Balagannakh,63.52797,120.57293
Orosu,63.49968,120.74465
Byuger-Yuryakh,68.57405,120.92383
Usun,64.51964,121.04073
Ot-Siyen,71.58333,121.2
Ayan,63.8,121.43333
Tege,66.2,121.63333
Gora Sisiktyakh-Kyaya,72.79606,121.82715
Tuoydakh,61.16003,122.0373
Kirovo,64.54593,122.24232
Chimchan,63.63333,122.41667
Yëtëkhtëkh,62.9,122.6
Kyzyl-Syr Airport,63.8874,122.77582
Ottokh,64.91667,123.0
Ostrov Bil’yakh,67.49833,123.18722
Mys Dzhiyellyakh-Babaryna,73.39688,123.26679
Elgen,63.41667,123.35
Ozero Khongoroy,65.9744,123.4578
Ozero Ulakhan-Lëkyumde,67.54054,123.57316
Khodisa,62.43333,123.71667
Ulakhan-Uettyakh,70.56828,123.80547
Ostrov Turakh-Sise,73.06064,123.9299
Storozhka,60.56667,124.03333
Appaya,62.04822,124.1377
Batarynnya,66.44806,124.34222
Innyakh,65.52724,124.48056
Tympakhaan,64.03333,124.61667
Ostrov Tëbyulekh-Aryta,69.43611,124.81083
Lenskiy Basseyn,63.0,125.0
Nerpalakh-Ayana,73.62914,125.13496
Buotama,60.29373,125.26703
Tympylykan,64.45631,125.41786
Ostrov Tirekh-Ary,64.63864,125.5425
Povarnya Eyutyan,71.3,125.7
Arychagan,66.65,125.81667
Bylban,61.61667,125.9
Arylakh,61.95,126.01667
Povarnya Sarylas-Kholomoto,72.51194,126.10365
Uortga,64.1,126.21667
Povarnya Khas-Khatyn-Diyete,72.83169,126.28767
Khrebet Ust’-Vilyuyskiy,64.5392,126.3637
Promyshlennyy,64.20018,126.40502
Tolon,63.36667,126.48333
Dikimdya,61.88375,126.53148
Cherkelekh,63.03333,126.6
Quivina (historical),72.86237,126.65348
Sister Ganak (historical),72.92145,126.69708
Berdzhigestyakh,63.85,126.8
Protoka Petukh-Uesya,73.3845,126.87286
Protoka Zamyatin-Tobyulege,72.62763,126.96213
Protoka Kolya-Oyoko-Tobyulege,73.16228,127.0071
Ostrov Kyulerkyan-Bol'koyo,72.83351,127.06375
Ostrov Chuoralakh-Krest-Arangas-Aryta,73.27696,127.12486
Petrovskaya,61.11667,127.21667
Tabalayy,63.24831,127.29671
Lenskie stolby,61.10233,127.36813
Ostrov Modest-Aryta,73.00474,127.43385
Ostrov Sergyalyakh-Aryta,73.03742,127.51144
Ostrov Kyl-Yttyr-Bol'koyo,72.60425,127.57599
Kulunkunda,70.13333,127.66667
Ebe-Ise,61.2,127.76667
Keteme,61.2456,127.86137
Eksenya,63.78333,128.0
Ostrov Arbagastakh-Aryta,72.78907,128.08067
Sylgylyyr,60.6,128.2
Tuorur-Tas-Yuryage,72.01044,128.27178
Ostrov Dolduk-Usun-Aryta,72.35787,128.37799
Ostrov Ekchen-Usun-Aryta,72.33017,128.45627
Ostrov Dulga-Aryta,72.58864,128.54828
Khotonnoy,62.34412,128.71213
Ostrov Orokh-Aryta,72.27005,128.78654
Ostrov Dzhama,72.17424,128.90602
Zaliv Sogo,71.59657,128.96074
Munduruchchu,60.06194,129.02694
Chakyya,62.6033,129.10641
Oy,61.54136,129.17516
Bykovo,71.86264,129.22394
Khatyrganakh,62.08602,129.28947
Anoshkinsk,72.87917,129.35222
Ostrov Spiridon-Aryta,72.11771,129.40247
Tirekh,66.77474,129.51807
Namtsy,62.71959,129.66722
Yakutsk,61.97382,129.75403
"Tulagino longwave transmitter, central mast",62.23744,129.80295
Kharyya,62.45843,129.88464
Kryazh Sellyakait-Sellya,60.83333,130.0
Lomtuka,61.63678,130.09191
Nëlu,69.3865,130.22211
Nyukunya,64.33333,130.36667
Khannakh,64.46667,130.45
Verkhoyanskaya,63.61667,130.6
Yergalakhskaya,61.6,130.73333
Syrdakh,62.55903,130.88378
Suola,61.72613,131.02515
Mayagas,62.62542,131.14969
Olëcheyy,61.7,131.3
Amolonskiy Posëlok,60.68333,131.46667
Mandyya,68.01667,131.6
Tyuyëlbe,60.72722,131.7553
Staryye Kresty,71.05,131.9
Chapchalgan,60.91347,132.03807
Siri-Kologos,61.73289,132.143
Yuchugey,66.8773,132.24111
Aly,68.4198,132.39428
Dzhalak-Dzhanky,70.4,132.5
Bimir,71.2,132.6
Tattatai,62.86667,132.71667
Suruktakh,65.32744,132.82948
Sayylyk-Kyuyel’,63.08333,132.93333
Ulakhan-Alas,61.6,133.01667
Bereg,63.33333,133.13333
Churpu,63.26667,133.35
Ken’-Kyuyël’,63.18333,133.45
Chappiyedey,61.86682,133.58487
Charan,61.72911,133.72941
Ulakhan-Tirekhteekh,66.66667,133.95
Soordongnookh,67.93333,134.11667
Tuolgi-Khoyata,62.2,134.3
Baky,69.1148,134.37499
Troitskoye,60.33923,134.45898
Sen’,69.4,134.6
Khayysardakh,67.96441,134.73885
Protoka Il’in Shar,71.32197,134.81664
Kiri,60.41667,135.01667
Khamystakh,62.69243,135.15073
Gora Nelkuchan,64.9,135.23333
Alys-Khaya,65.85091,135.40936
Okhotskiy Perevoz,61.87801,135.5269
Buor-Yuryakh,70.66084,135.61972
Ulakhan-Tala,67.29078,135.92622
Kyulyunken,64.15,136.05
Kachelkuan,62.1,136.2
Malaya Sakhara,60.47994,136.39702
Nyamakhyy,66.75,136.58333
Torg-Nyuyeuka,70.11667,136.81667
Stanovishche Durnoye,75.58588,137.01496
Tuostakh,67.40526,137.17669
Kiyeng-Urasa,75.52576,137.27417
Dalbyrdakh,69.3,137.4
Balagannakh,69.41667,137.5
Strelka,61.2,137.6
Ust’-Natal’ya,62.28509,137.68868
Ozero Kubuy,71.05,137.78333
El’gendzha,65.89217,137.89216
Severnyy,66.31978,138.02
Neozhidannaya,60.51454,138.11527
Tangmot,69.11667,138.2
Sukhoy,75.48907,138.35152
Berëzovyy,60.45329,138.46202
Stanovishche Ortu-Ryakh,74.72783,138.57219
Kotelnyi Island,75.43167,138.69141
Gora Soguru-Tas,74.80152,138.79681
Mys Angardam,71.61667,138.88333
Levyy Sheyna,75.43724,138.95782
Zelënyy,60.47665,139.03407
Gora Tuguttakh,75.49415,139.18253
Balagachnakh,60.00942,139.23547
Mys Turuktakh,71.95408,139.37634
Malaya El’gandzha,60.62343,139.45942
Burgandzha,60.91058,139.60429
Kiries,67.31667,139.7
El’gandzha,60.441,139.75917
Ozero Toryn,67.6,139.83333
Khak Vtoroy,61.77257,139.88224
Gora Malakatyn-Chokur,73.34529,139.96838
Pustoy,61.60159,140.02809
Gora Sannikov-Taga,73.37954,140.07002
Gora Igrivaya,61.03301,140.11849
Ozero Khan’ba,61.29385,140.17208
Gora Golyn’zya,61.49767,140.21658
Ozero Tyungeriye-Yuryage,72.08015,140.26829
Gora Enmannakan,60.88479,140.30234
Gora Ketan’zha,61.12372,140.36609
Kherkhudak,61.44403,140.40201
Gora Nematli,60.68387,140.44139
Gora Volshebnaya,61.46424,140.47859
Tel’bankur,60.67787,140.54148
Avliya,62.11137,140.57327
Gora Aderpay,60.73018,140.62512
Udachnyy,61.33824,140.67627
Pereval Atyr,60.78333,140.73333
Khaastyr,73.60702,140.7922
Gora Mus-Khaya,62.58333,140.83333
Yuryun-Khaastakh,72.52112,140.89399
Gora Dochkanakh,61.505,140.9508
Busanna,61.68333,141.0
Dognikan,61.65,141.03333
Ayan-Yuryakh,73.58101,141.0678
Eychan,60.59479,141.15037
Nadezhda,62.58111,141.18938
Ozero Mukan,61.25704,141.24909
Burgali,60.6394,141.303
Seymchan,68.7,141.33333
Mys Berezhnykh,76.1729,141.3955
Selerikan,64.3,141.46667
Zhëlob,62.36781,141.51667
Kelegan,70.23333,141.56667
Gora Saygak,61.52456,141.62384
Kheta,60.44401,141.65634
Ozero Buogalay-Kyuyel’,71.45,141.7
Gora Mayskaya,60.84303,141.74133
Gora Sdvig,61.88034,141.79273
Gora Bassycha,73.81291,141.83324
Gora Baran’ya,61.09591,141.89862
Khadarandzha,61.03333,141.95
Demozyndzya,61.61667,141.98333
Buyuchikan,71.86667,142.03333
Khaptagay-Chokhchur,73.50602,142.1454
Vyazkaya,75.77432,142.32719
Kilegir,73.37203,142.56203
Zemlyanka Alylakh-Urasa,75.85075,142.62846
Uyega,60.72673,142.76044
Bysyttakh-Yuryakh,73.60542,142.9444
Uol’chan,64.86289,143.04987
Tyubelyakh,65.38333,143.16667
Ust-Nera,64.56968,143.237
Chubukulakh,63.35,143.3
Iyel’bit,70.9,143.4
Orto-Yuryakh,73.47214,143.52093
Udanna,65.9,143.63333
Khayyrdakh,66.13607,143.79975
Neizvestnyye Ostrova,74.90227,143.89618
Mekcherge,64.44597,144.05354
Pereval’naya,64.61667,144.16667
Podpol'ye,75.04885,144.28911
Khara-Ulakh,71.65537,144.40598
Ozero Syuryuktyakh,71.71855,144.5048
Khetandya,60.47471,144.65382
Ozero Kamennoye,70.8,144.8
Kugagan-Yuryakh,68.66667,145.0
Khularin,60.42073,145.23923
Mundar,66.96667,145.4
Khudzhakh,61.87329,145.55896
Syur,62.1636,145.67282
Sordongnookh,70.75,145.88333
Khachandya,62.14905,146.00007
Gora Mugurdakh,61.22147,146.03769
Mana,60.36572,146.08119
Izvilistyy,62.6046,146.11919
Gora Rechnaya,61.7173,146.15849
Belaya Gora,68.53805,146.18583
Ozero Nivan,62.48024,146.21601
Divnaya,61.64464,146.26103
Ozero Balyktakh,71.03333,146.3
Levyy Khivegchan,60.51801,146.33505
Levyy,60.92552,146.37013
Rayonnyy,63.59964,146.40413
Ozero Aid,61.78397,146.45359
Imeni Mariny Raskovoy,62.15557,146.50095
Lyalyk,61.22906,146.55017
Gora Razliv,61.55097,146.59852
Chistyy,60.65182,146.63538
Khenikandzha,61.91667,146.68333
Krutoy,61.21377,146.75425
Gora Turinge,61.09261,146.78827
Mus,62.03245,146.83438
Levyy Tongakhchan,61.82421,146.89551
Gora Burgagylkan,60.83971,146.94597
Levyy Kheysen,60.75414,146.98871
Neryuchi,61.88041,147.02305
Uyutnyy,60.75997,147.05534
Kieng,65.1,147.1
Talon-Yuryakh,63.02429,147.13686
Gora Khuren,60.87218,147.1677
Konchilon,60.16148,147.21906
Zaton,62.12441,147.25324
Blizhniy,60.70998,147.29666
Khuglannakh,62.29173,147.33654
Dudevo,69.25,147.38333
Korennoy,75.32381,147.40665
Yakutskiye Yurty,69.88333,147.43333
Khuren,60.24176,147.46991
Van’kina,69.03333,147.5
Gora Farisey,60.95011,147.55606
Khaarba,70.53333,147.6
Zabolochennyy,62.14146,147.63583
Kovarnyy,60.39456,147.68913
Snezhnyy,61.29111,147.7245
Promezhutochnyy,62.01345,147.75649
Imeni Matrosova,61.64901,147.81189
Frina,60.94631,147.86296
Levyy Dzhel,61.05448,147.90283
Vodnyy,60.61015,147.9615
Ischerpannyy,60.74882,147.99599
Gora Vtoroy Gorgychan,60.10168,148.11784
Gornyatskiy,62.76667,148.2
Mutnaya,71.33333,148.33333
Bol’shaya,75.23286,148.48984
Yevrashkalakh,62.85,148.6
Mutnyy,63.09007,148.73143
Tenke,61.61865,148.82595
Uochat,63.7758,148.89037
Postraya,75.20307,148.98319
Russko-Ust’inskoye,71.0,149.08333
Butugychag,61.31667,149.18333
Gora Neumestnaya,62.71206,149.33662
Bol’shoy Siverdik,61.64605,149.53711
Ust’-Omchug,61.13336,149.63283
Nadëzhnaya,74.75058,149.72786
Skalistyy,62.43333,149.83333
Verkhniy-Ag-Yuryakh,63.7,150.0
Teryakhta,63.11289,150.12038
Torbey,63.05258,150.25836
Svetlyy,60.61667,150.38333
Arga-Korsyulya,69.0,150.5
At-Yuryakh,62.11667,150.6
Podnozh'ye,75.03895,150.70745
Orotukan,62.40758,150.77872
Gora Basagan’ya,62.59649,150.82948
Neryuchi,64.85691,150.89967
Gora Bol’shoy Kan’on,63.33333,151.0
Ust’-Lyglykhtakh,62.66667,151.08333
Nechayannyy,62.26667,151.15
Ostrov Ary,71.36667,151.26667
Grozovyy,62.28302,151.39377
Buryuk,65.21667,151.55
Orotukan,62.26423,151.67153
Timir-Atakh-Tas,66.41667,151.78333
Aleko-Kyuyel’,68.68071,151.87718
Ust’-Syapyakine,66.51667,151.98333
Gora Kreml’,62.03872,152.08101
Vechernyaya,63.12702,152.17073
Bychila,68.93333,152.28333
Sudar,62.83561,152.35792
Olovyannyy,62.91667,152.41667
Tenistaya,64.26667,152.5
Krasotka,64.07055,152.62427
Stanovaya,62.26667,152.76667
Mys Galechnyy,76.1861,152.84231
Srednekolymsky District,68.0,153.0
Strelka,63.3,153.2
Gora Mladshiy Brat,61.38653,153.36225
Butalakh,67.83983,153.51825
Syaganakh,69.03333,153.66667
Gora Suruk-Takh,64.01667,153.81667
Korkodon,64.74563,153.96941
Ulovo,70.56667,154.1
Gora Tolay,62.81924,154.24213
Sugoy,64.24067,154.49537
Verkhniy Balygychan,62.11666,154.67583
Pungali,64.93843,154.84791
Tumanskiy Khrebet,61.05708,155.04909
Ozero Sen-Kyuyel’,68.53527,155.26436
Mys Aregichinskiy,60.512,155.43474
Khetagchan,63.76581,155.6353
Marat,63.42903,155.84148
Rzhavyy,62.0,156.01389
Omutovyy,62.06667,156.05417
Obnazheniye,62.20417,156.10139
Pyatyy,61.31175,156.14381
Pravyy Mosichan,62.13069,156.19986
Lesnoy,61.83306,156.23611
Khakuchan,61.53833,156.28472
Oleniy,61.79,156.3275
Orlik,62.22944,156.39583
Mengel,61.73605,156.45185
Talakh,69.4,156.5
Mys Dyunbar,77.10831,156.61011
Buksunda,62.44324,156.68622
Nesak,61.69055,156.80273
Pustoy,62.03889,156.95528
Kengychen,61.66987,157.15186
Levyye Burgali,64.10877,157.28122
Delkechan Vtoroy,61.77574,157.43891
Taschaanka,66.8,157.6
Tebana,63.65073,157.7413
Kraskomna,62.47729,157.83337
Ust’-Krivaya,68.66667,158.06667
Labaznaya,63.31912,158.45422
Chinaun,67.85,158.71667
Ekchakon,62.65,158.93333
Ozero Tunaryna,69.17331,159.13017
Akamakaveyem,69.6,159.33333
Krestovaya,70.75,159.48333
Poluostrov Varkhalamskiy,61.75,159.75
Nemochkan,69.75,159.91667
Gora Kremechi,65.43333,160.15
Khariton’ya,62.53333,160.33333
Utkavina,61.03333,160.41667
Kazachiy,62.33333,160.53333
Kemendya,66.04736,160.69228
Bayekovo,68.32242,160.87208
Nizhnyaya Yamna,68.55,161.1
Chernousovo,68.83333,161.28333
Pinichi,61.2,161.46667
Pereval Ushurakchan,65.53333,161.56667
Gora Panteleikha,68.64918,161.80027
Utkinskiy Kamen’,68.13728,162.01197
Uol’chan,64.1058,162.24993
Ittityat,61.67286,162.4259
Chekuveyem,61.68333,162.7
Ilkoveyem,63.15,162.96667
Dana,61.63333,163.16667
Novyye Rekinniki,60.74251,163.30432
Mys Ugol’nyy,61.00845,163.4991
Alaurylenveem,60.85,163.78333
Giryaveyem,64.55,163.95
Kanzeina,62.68333,164.18333
Yarkan,68.01087,164.404
Mys Valakyl,60.02778,164.6175
Valgeli Vtoraya,63.16667,164.96667
Mys Ara,60.00917,165.19417
Gory Talovskiye,61.77501,165.33194
Otpryadyshi,60.25,165.63333
Nichekvaam,66.57727,165.94919
Keperveyem,67.84169,166.14094
Kuyboveyem,63.83333,166.28333
Bilibino,68.05464,166.43721
Banka Kolyma,69.53333,166.6
Achayvaam,62.36667,166.91667
Ushkan’ya,62.9604,167.15268
Ebundak,67.63149,167.44754
Navyrin,60.5,167.75
Slautnoye,63.17121,167.97583
Gora Dvoynaya,60.59561,168.15799
Stremitel’nyy,69.20639,168.36778
Pylginskiy Khrebet,60.90651,168.60639
Novyy Yeropol,64.84201,168.76109
Podnozhnyy,69.16083,168.88528
Ostrov Yanrachenkool’,69.95,169.1
Ettukuul’veyem,68.97944,169.23694
Enmytagin,69.05,169.34028
Pereval Shchuchiy,64.85426,169.55241
Proliv Sredniy,69.71926,169.74733
Gnilushka,68.7775,169.89722
Lelyuveyem,68.74977,170.01996
Sopka Yukagirskaya,64.59909,170.16383
Kirpavaam,62.81732,170.29366
Gory Berëzovyye,65.72603,170.3679
Nichakhvayam,60.96395,170.44888
Gora Engytkyn,70.11275,170.53715
Omrel’kay,68.58069,170.6148
Uniyenveyem,70.07682,170.66527
Mys Nizkiy,60.40384,170.73448
Gora Yanranay,66.40503,170.85169
Yemravaam,62.65,170.96667
Levyy Yergyveyem,70.00199,171.05713
Mys Shlyupochnyy,60.61719,171.4024
Ikalyuren,66.78333,171.51667
Severnyy,69.73125,171.8079
Matysken,61.68837,172.01501
Kachestan,61.28333,172.35
Mys Zosimy,61.07185,172.47121
Bukhta Tyvlikap,64.63333,172.71667
Ostrov Vasiliya,61.2581,172.83779
Snezhnoye,65.44763,172.9789
Belaya,65.51315,173.27201
Bukhta Linlinkoim,61.52047,173.35596
Umnina,66.12597,173.60955
Gora Konus,61.9,173.8
Chaavaam,67.17133,174.02828
Gora Tymkyney,63.41667,174.25
Urochishche Kanayyon,69.83394,174.48521
Polyarnyy,69.83311,174.84741
Kytapkay,68.86587,175.09541
Emchekveyem,62.75,175.31667
Ozero Bolotnoye,69.75924,175.58968
Omocha,64.78333,175.93333
Ozero Karainyn,69.79888,176.20543
Ozero Maynits,63.5,176.5
Levyy Vilka,69.59891,176.83688
Stoybishchnyy,69.61584,177.07386
Vysokai Kamen',69.52329,177.36534
Anadyr,64.73424,177.5103
Ostrov Alyumka,64.68493,177.62036
Slava,64.76878,177.75754
Varel’gynayvaam,65.80115,178.04404
Leningradskiy,69.36012,178.40103
Kosa Russkaya Koshka,64.60209,178.6902
Ozero Pervoye,67.76903,178.80925
Kosa Notakytryn,69.32475,179.02462
Nizh Gusinaya,71.22912,179.15045
Beringovskiy,63.02112,179.29351
Lednikovyy,71.35954,179.39146
Val’korkey (historical),69.08333,179.7
Pechengskiy Rayon,69.0,30.0
Meriya,61.59092,30.03782
Ozero Vyakhyainen-Siyeminki,66.6133,30.0721
Ozero Drozdovo,61.07149,30.10408
Mattila,61.36679,30.13412
Ozero Okht-Ozero,68.25524,30.15601
Ozero Kivilampi,61.80699,30.18323
Pitkya-Yarvi,68.71435,30.20444
Lemioya,61.68763,30.23008
Varamyaki,61.81491,30.2603
Ozero Metolampi,61.66997,30.29044
Loukkionsaaret,61.31929,30.31669
Ozero Akho-Lambi,65.70917,30.33943
Ozero Mustalampi,61.72095,30.36595
Boloto Valkealammensuo,61.87958,30.39645
Gora Kitsinmyaki,61.67288,30.4154
Ozero Ruokosuonlampi,61.8294,30.4419
Ozero Rud-Menna,68.66667,30.46667
Gora Khirisuonmyaki,61.68216,30.49099
Gora Katenmyaki,61.7296,30.50921
Koyvuo,61.6612,30.52902
Ozero Voin-Yarvi,66.82787,30.54749
Stantsiya Pyal’ksaari,62.07504,30.56465
Maajärvi,65.42687,30.58113
Ostrov Pitkyasari,61.57759,30.60096
Ozero Khyumpelyan-Yarvi,61.68987,30.62066
Ozero Kivi-Yarvi,65.63103,30.63557
Saarajärvi,61.79569,30.65598
Gora Akhmasel’ka,67.60265,30.67485
Sortavala,61.69933,30.69151
Ozero Pernalampi,61.85971,30.70499
Sevast’yan-Navolok,63.91539,30.71835
Koroppi,63.61173,30.73264
Ozero Potkulampi,61.85972,30.74754
Ruvaniski,66.44612,30.76447
Gora Salo-Kallio,61.68683,30.78078
Ozëra Umpilammet,61.79318,30.79362
Ostrov Sel’kyasari,61.60173,30.81235
Gora Tervaniyemenmyaki,61.6185,30.82583
Gora Pisinkalliot,61.87602,30.83998
Ozero Kukkarolampi,61.78265,30.85637
Proliv Sikisalmi,61.64535,30.87285
Poluostrov Rautasari,61.7494,30.88751
Ozero Korpi,63.56369,30.90211
Zaliv Khyaryanpokh’yasel’kya,61.62573,30.91933
Ostrov Sel’kyaluoto,61.99283,30.93523
Zaliv Peltolakhti,61.67794,30.95019
Yermak-Yegi,64.05944,30.96703
Gafostrov,63.82626,30.9848
Pyakyulya,61.87768,31.00153
Urami,64.25,31.01667
Soan-Yoki,62.06169,31.03998
Mys Kiviniyemi,61.93846,31.05957
Ostrov Kirinsari,61.64602,31.07662
Ozero Ryachma-Yarvi,64.71773,31.08903
Gora Kheykyasuonmyaki,61.63973,31.10509
Poluostrov Khunukka,61.62568,31.12212
Kivi,63.52137,31.14051
